id,name,price,image_url
314620,[할인쿠폰] 코코 패브릭 3인 소파,1468000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158987813757573012.jpg/640/640
553000,[단독] 스테이 아쿠아텍스 3인 소파,324000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160454400743125639.jpg/640/640
507825,바울 천연가죽 라텍스 기본형 소파,1690000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160214192423443250.jpg/640/640
10704,토니 2인소파 3colors,159000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-157889585729081920.jpg/640/640
32427,[기간한정] 메리트 좌식 소파베드 3colors,89000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160505904776850227.jpg/640/640
615484,벨루나 무빙헤드 아쿠아텍스 3인용소파 2colors,390000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-161240732079175392.jpg/640/640
383744,헨트데이베드 3인 원목 소파베드_플랫형 2type 5colors,635000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160862060176958648.JPG/640/640
217140,베라 2인용 소파 세트패키지(1인+1인) 3colors (티테이블 포함),199000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-157613416417917714.jpg/640/640
592413,버넷 와이드 3인 기능성 카시미라 패브릭 소파,4299000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-15650448003412_gVltu.jpg/640/640
386022,[단독]베이직 시리즈 DK205 3인용 풀커버 패브릭 발수소파 (160cm),268000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159313480035851643.jpg/640/640
285540,슈슈 2인 소파 (포레스트그린),380000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1587532823_103000_1.jpg/640/640
369278,뉴돌체 천연소가죽(면피) 와이드 4인용소파 2colors,1320000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159529971215563786.jpg/640/640
209409,[쿠폰할인] 플로타 3인+카우치 스타일클린 워셔블 패브릭소파,1729000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-157490433563622162.jpg/640/640
415019,프라하 럭셔리 벨벳소파 3인용 3colors,983000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159521506200506535.jpg/640/640
438899,루뜨 아쿠아텍스 틸팅헤드 3인용 소파 4colors,500000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160445515036990925.gif/640/640
344056,데이브 쇼파베드 패브릭 2colors,294700,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1541062958140_3cKwt.jpg/640/640
388718,리노 2인용 아쿠아텍스 디자인소파 3colors(쿠션증정/리뷰이벤트),339000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159341002199223017.jpg/640/640
347432,다인 애쉬원목 오리털 패브릭소파 3인용 3colors (커버1+1),699000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160687459877513987.jpg/640/640
409900,베니 3.5인 기능성 천연면피 소가죽소파 6colors,3109000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159479315763758451.jpg/640/640
176098,해나 데이베드 린넨 소파베드,799000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159859160730690654.jpg/640/640
608516,레인 아쿠아텍스 헤드레스트 4인용 패브릭소파+스툴증정 2colors,849000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160764919374393301.jpg/640/640
524570,생드니 아쿠아텍스 스웨이드 4인용 패브릭 소파 4 colors,890000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160317133092546200.jpg/640/640
129290,[단독특가] 캐롯 좌식의자 4colors,69900,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1559106188566_cPBeGZwZPq.jpg/640/640
389015,비엔토 4인 천연면피 소가죽 소파 5colors+스툴 추가선택,3379000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159341447717539501.jpg/640/640
474326,NISKO 3인 멀티 메모리폼 소파베드 독립형 BC430,576000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1599526888_117729_1.jpg/640/640
337246,[쿠폰할인] 제라드 3인+카우치 고급 PU가죽소파 2colors,1197000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159056106149947986.jpg/640/640
146033,로미노 4인용 카우치 가죽소파 2colors,760000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-156255084209636734.jpg/640/640
85217,아리아 카우치 4인용소파 3colors(헤드레스트 증정),398000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-161120746155733261.png/640/640
376489,포키드 3인 기능성 스위브 패브릭소파 8colors,1909000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160341487160012206.jpg/640/640
305024,체스터 레더 룩 1인 소파,210000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1589355571_100300_1.jpg/640/640
245118,엘몬조 아쿠아텍스 패브릭 카우치형 4인용 소파 ,3290000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158192208759889082.jpg/640/640
324965,다인 애쉬원목 오리털 패브릭소파 1인용 3colors (커버1+1),399000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159037200346689693.jpg/640/640
652651,핀치 아쿠아패브릭 3인용 소파 3colors (스툴별도),399000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-161058830396891007.jpg/640/640
126537,쟈드 3인용 가죽소파 2colors,390000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1558515612804_7SxxFC.jpg/640/640
459335,루시 생활방수 아쿠아텍스 클린 4인용 패브릭소파+스툴,1190000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159832333787967165.jpg/640/640
569575,폴테 접이식 2인용 소파베드 (쿠션포함),169000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160550248412451586.jpg/640/640
442149,디올 풀커버 패브릭 3인용 소파+스툴,399900,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159677436387364520.jpg/640/640
113899,[10%쿠폰] 듀엣모노 컴팩트 3인 패브릭소파 3colors,520000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-157050831171651148.jpg/640/640
127365,까벨로 3인용 가죽소파 2colors,360000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1558666169759_NN.jpg/640/640
171110,생활방수 에코 아쿠아텍스 생활방수 3인용 소파 3color,439000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-156700688311734464.jpg/640/640
491949,[쿠폰할인] 잭슨 6인용 아쿠아텍스 무빙헤드 코너형 소파 2colors,1399000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160085350119976646.jpg/640/640
442129,트레뷰 4인 천연면피 소가죽소파 9colors,2709000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159677428344117421.jpg/640/640
347884,유로 3인 천연소가죽 소파(스툴제외),859000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159125990682190675.jpg/640/640
242404,셀피 패브릭 와이드소파 2type 3colors(분리세탁가능),488000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158141262720907162.jpg/640/640
